Order ID,Customer Name,Product Name,Category,Order Date,Ship Date,Region,Country,Sales Channel,Quantity,Price per Unit,Total Sales,Profit Margin (%),Order Status,Customer Rating
AMZ10193,Customer 3749,Product 984,Home,2024-04-16,2024-04-20,Australia,India,Offline,16,167.55,2680.8,9.86,Pending,1.2
AMZ10194,Customer 1185,Product 540,Home,2020-05-31,2020-06-02,Europe,Canada,Offline,2,245.96,491.92,8.93,Pending,2.6
AMZ10195,Customer 3107,Product 409,Beauty,2020-07-20,2020-07-22,Europe,Brazil,Online,13,46.55,605.15,18.96,Cancelled,1.1
AMZ10196,Customer 4863,Product 256,Sports,2021-06-17,2021-06-23,Asia,United Kingdom,Offline,15,359.48,5392.2,32.06,Cancelled,1.2
AMZ10197,Customer 545,Product 458,Home,2022-01-25,2022-01-28,North America,Australia,Online,12,336.72,4040.64,14.34,Cancelled,1.6
AMZ10198,Customer 2713,Product 49,Books,2023-01-29,2023-02-05,North America,Brazil,Online,14,207.88,2910.32,5.87,Delivered,1.1
AMZ10199,Customer 3281,Product 794,Books,2023-10-15,2023-10-25,Africa,Australia,Offline,8,292.94,2343.52,14.09,Cancelled,3.9
AMZ10200,Customer 3097,Product 110,Toys,2023-04-15,2023-04-16,Asia,Australia,Online,2,201.62,403.24,12.35,Cancelled,1.9
AMZ10201,Customer 3390,Product 962,Sports,2024-11-09,2024-11-17,North America,India,Online,7,25.06,175.42,9.73,Cancelled,2.9
AMZ10202,Customer 1318,Product 853,Electronics,2021-11-29,2021-12-09,Australia,India,Online,2,499.2,998.4,25.57,Delivered,5.0
AMZ10203,Customer 3169,Product 251,Books,2021-01-16,2021-01-25,North America,Australia,Online,7,457.58,3203.06,11.12,Cancelled,4.9
AMZ10204,Customer 1187,Product 900,Sports,2023-12-10,2023-12-17,Asia,United States,Offline,16,44.48,711.68,9.69,Cancelled,1.1
AMZ10205,Customer 4767,Product 226,Electronics,2024-02-07,2024-02-15,Asia,India,Online,8,215.88,1727.04,39.61,Cancelled,2.1
AMZ10206,Customer 3833,Product 973,Toys,2021-02-03,2021-02-13,Europe,Australia,Online,12,303.32,3639.84,45.24,Delivered,1.7
AMZ10207,Customer 4960,Product 247,Clothing,2021-04-10,2021-04-15,South America,Germany,Online,6,200.0,1200.0,16.64,Cancelled,2.8
AMZ10208,Customer 2051,Product 378,Toys,2023-07-17,2023-07-26,Asia,Australia,Offline,8,288.11,2304.88,21.99,Pending,2.5
AMZ10209,Customer 3001,Product 357,Electronics,2023-07-24,2023-07-25,Africa,Australia,Online,17,61.59,1047.03,6.94,Pending,1.8
AMZ10210,Customer 799,Product 550,Beauty,2023-04-05,2023-04-13,Africa,Germany,Offline,4,124.46,497.84,28.63,Delivered,3.7
AMZ10211,Customer 3946,Product 676,Home,2024-06-16,2024-06-24,Europe,Canada,Online,17,399.87,6797.79,18.68,Cancelled,4.7
AMZ10212,Customer 4583,Product 31,Electronics,2024-01-30,2024-02-02,Asia,Germany,Offline,16,194.45,3111.2,13.13,Pending,1.4
AMZ10213,Customer 4901,Product 542,Home,2023-03-14,2023-03-16,Asia,Germany,Offline,5,483.41,2417.05,14.76,Cancelled,4.8
AMZ10214,Customer 3391,Product 724,Toys,2022-08-20,2022-08-24,Asia,United States,Online,4,386.66,1546.64,25.71,Pending,2.7
AMZ10215,Customer 4257,Product 407,Home,2021-06-14,2021-06-20,South America,United States,Online,13,146.86,1909.18,37.9,Delivered,4.7
AMZ10216,Customer 2894,Product 560,Electronics,2020-04-01,2020-04-06,Europe,Germany,Online,2,436.64,873.28,5.81,Returned,4.6
AMZ10217,Customer 3971,Product 306,Beauty,2023-06-25,2023-07-01,South America,Australia,Online,20,200.26,4005.2,47.62,Delivered,1.6
AMZ10218,Customer 2729,Product 120,Clothing,2020-07-31,2020-08-05,Asia,Germany,Offline,9,91.68,825.12,33.16,Pending,3.3
AMZ10219,Customer 3119,Product 68,Home,2022-12-13,2022-12-22,Australia,Germany,Online,17,377.38,6415.46,41.25,Delivered,3.8
AMZ10220,Customer 1995,Product 348,Beauty,2021-12-11,2021-12-13,South America,Brazil,Online,19,195.1,3706.9,7.49,Delivered,3.9
AMZ10221,Customer 4145,Product 803,Electronics,2022-01-23,2022-02-01,Europe,United States,Online,10,443.96,4439.6,32.27,Returned,5.0
AMZ10222,Customer 2398,Product 236,Electronics,2022-12-24,2022-12-28,Africa,Germany,Online,10,134.96,1349.6,48.98,Returned,4.6
AMZ10223,Customer 2900,Product 694,Toys,2023-05-17,2023-05-26,South America,Brazil,Offline,11,104.5,1149.5,40.52,Cancelled,4.7
AMZ10224,Customer 4461,Product 222,Toys,2024-03-05,2024-03-13,Asia,United States,Offline,4,194.51,778.04,11.78,Cancelled,2.7
AMZ10225,Customer 568,Product 598,Toys,2020-12-27,2021-01-03,Africa,Canada,Online,2,114.53,229.06,46.79,Delivered,3.7
AMZ10226,Customer 644,Product 106,Books,2024-12-03,2024-12-07,North America,Australia,Online,13,42.98,558.74,40.11,Pending,5.0
AMZ10227,Customer 1264,Product 166,Sports,2024-06-18,2024-06-28,North America,India,Offline,12,111.01,1332.12,14.12,Pending,4.7
AMZ10228,Customer 2411,Product 869,Sports,2023-03-24,2023-04-01,North America,United Kingdom,Online,11,446.38,4910.18,49.52,Delivered,1.8
AMZ10229,Customer 4620,Product 171,Sports,2021-06-10,2021-06-18,Australia,Australia,Offline,13,282.37,3670.81,22.38,Cancelled,1.5
AMZ10230,Customer 3264,Product 801,Electronics,2020-03-16,2020-03-26,Asia,Canada,Online,2,364.58,729.16,47.13,Cancelled,4.2
AMZ10231,Customer 901,Product 939,Sports,2021-11-14,2021-11-22,North America,United Kingdom,Online,13,81.11,1054.43,31.62,Cancelled,2.2
AMZ10232,Customer 682,Product 246,Toys,2021-06-19,2021-06-22,Africa,Brazil,Offline,7,277.23,1940.61,35.16,Delivered,5.0
AMZ10233,Customer 145,Product 155,Home,2024-08-25,2024-08-29,Africa,Germany,Offline,13,226.25,2941.25,8.87,Cancelled,3.9
AMZ10234,Customer 1179,Product 933,Sports,2020-11-14,2020-11-24,North America,Brazil,Online,5,493.55,2467.75,11.5,Delivered,1.2
AMZ10235,Customer 984,Product 703,Electronics,2020-10-18,2020-10-28,North America,Germany,Offline,2,111.88,223.76,31.83,Delivered,1.0
AMZ10236,Customer 4102,Product 878,Electronics,2021-10-29,2021-11-03,Africa,Australia,Online,1,21.13,21.13,17.1,Delivered,3.7
AMZ10237,Customer 496,Product 954,Sports,2021-05-10,2021-05-12,Europe,Germany,Online,13,87.4,1136.2,18.21,Pending,4.7
AMZ10238,Customer 3456,Product 341,Clothing,2023-12-05,2023-12-13,Australia,United Kingdom,Offline,3,89.51,268.53,29.19,Delivered,2.9
AMZ10239,Customer 4975,Product 930,Clothing,2024-07-05,2024-07-13,Africa,India,Online,7,173.49,1214.43,42.11,Delivered,2.1
AMZ10240,Customer 181,Product 347,Beauty,2023-03-10,2023-03-13,Australia,India,Online,9,424.01,3816.09,5.83,Returned,3.7
AMZ10241,Customer 3826,Product 698,Sports,2022-03-25,2022-04-04,Asia,Canada,Offline,6,225.29,1351.74,32.27,Cancelled,1.3
AMZ10242,Customer 649,Product 106,Home,2023-04-04,2023-04-08,North America,Germany,Offline,17,328.66,5587.22,9.81,Returned,3.9
AMZ10243,Customer 4848,Product 595,Books,2024-08-17,2024-08-25,Africa,Brazil,Online,2,363.78,727.56,31.05,Pending,4.2
AMZ10244,Customer 4310,Product 237,Electronics,2024-10-11,2024-10-21,North America,Brazil,Offline,7,151.05,1057.35,33.1,Cancelled,4.1
AMZ10245,Customer 821,Product 703,Home,2022-04-29,2022-05-05,North America,Canada,Online,19,196.76,3738.44,18.15,Pending,1.2
AMZ10246,Customer 2006,Product 694,Books,2020-08-28,2020-09-03,South America,Canada,Online,9,199.14,1792.26,38.28,Delivered,2.2
AMZ10247,Customer 1909,Product 515,Books,2024-02-07,2024-02-17,Europe,Germany,Online,7,132.17,925.19,37.42,Returned,4.2
AMZ10248,Customer 1759,Product 963,Beauty,2020-07-16,2020-07-18,South America,United Kingdom,Online,8,179.9,1439.2,31.21,Delivered,2.7
AMZ10249,Customer 3807,Product 557,Books,2023-04-07,2023-04-14,Asia,Germany,Offline,13,167.04,2171.52,28.85,Pending,3.5
AMZ10250,Customer 74,Product 540,Sports,2022-02-27,2022-03-05,Europe,India,Online,1,466.85,466.85,42.46,Cancelled,3.8
AMZ10251,Customer 1870,Product 468,Toys,2022-07-25,2022-08-04,South America,Canada,Online,2,63.7,127.4,12.12,Pending,4.1
AMZ10252,Customer 4256,Product 14,Home,2021-09-16,2021-09-23,North America,Australia,Offline,1,455.7,455.7,27.45,Returned,4.4
AMZ10253,Customer 1379,Product 351,Clothing,2024-06-21,2024-06-23,Europe,Canada,Offline,6,284.11,1704.66,42.58,Pending,4.1
AMZ10254,Customer 2282,Product 72,Books,2022-02-24,2022-03-01,North America,Canada,Offline,16,42.77,684.32,34.69,Returned,3.1
AMZ10255,Customer 625,Product 972,Sports,2024-06-14,2024-06-20,North America,Australia,Online,4,177.72,710.88,35.36,Pending,3.4
AMZ10256,Customer 161,Product 236,Clothing,2022-07-14,2022-07-21,Asia,Canada,Online,4,321.31,1285.24,18.83,Delivered,1.2
AMZ10257,Customer 3836,Product 277,Beauty,2021-10-10,2021-10-16,Africa,Germany,Offline,1,226.32,226.32,28.27,Delivered,2.4
AMZ10258,Customer 4115,Product 186,Toys,2024-10-29,2024-10-31,North America,Germany,Online,13,223.22,2901.86,34.95,Pending,1.6
AMZ10259,Customer 4445,Product 691,Electronics,2020-08-28,2020-09-02,Europe,Australia,Offline,19,225.98,4293.62,15.74,Delivered,4.9
AMZ10260,Customer 2058,Product 27,Toys,2020-04-01,2020-04-07,South America,Australia,Offline,11,76.09,836.99,36.76,Delivered,1.5
AMZ10261,Customer 949,Product 740,Home,2020-12-08,2020-12-15,South America,India,Offline,10,70.89,708.9,19.35,Delivered,2.9
AMZ10262,Customer 3202,Product 837,Beauty,2023-07-24,2023-07-25,Europe,Germany,Offline,15,120.72,1810.8,10.17,Pending,1.6
AMZ10263,Customer 4939,Product 648,Sports,2020-04-14,2020-04-19,Australia,United Kingdom,Online,19,365.28,6940.32,25.47,Cancelled,1.3
AMZ10264,Customer 343,Product 185,Toys,2023-02-22,2023-02-26,Asia,United Kingdom,Online,15,64.78,971.7,44.13,Returned,3.4
AMZ10265,Customer 4246,Product 821,Home,2020-02-08,2020-02-09,Europe,Canada,Online,13,54.57,709.41,49.07,Pending,1.7
AMZ10266,Customer 3602,Product 960,Home,2021-12-04,2021-12-09,Asia,United States,Online,9,479.07,4311.63,27.78,Cancelled,4.1
AMZ10267,Customer 2490,Product 691,Toys,2022-07-14,2022-07-19,South America,Canada,Online,5,451.06,2255.3,30.87,Pending,3.3
AMZ10268,Customer 3071,Product 13,Books,2024-02-15,2024-02-16,North America,Australia,Offline,14,66.84,935.76,5.34,Delivered,4.7
AMZ10269,Customer 649,Product 495,Electronics,2020-01-06,2020-01-07,Europe,Canada,Online,12,82.26,987.12,20.15,Pending,3.8
AMZ10270,Customer 4376,Product 237,Home,2021-06-20,2021-06-29,North America,Australia,Online,14,259.79,3637.06,12.23,Returned,1.7
AMZ10271,Customer 2971,Product 339,Electronics,2022-05-26,2022-06-03,Asia,Brazil,Offline,10,436.62,4366.2,27.05,Cancelled,1.6
AMZ10272,Customer 1649,Product 740,Toys,2023-04-30,2023-05-01,South America,Canada,Online,9,419.52,3775.68,6.64,Delivered,2.3
AMZ10273,Customer 4463,Product 832,Sports,2022-12-05,2022-12-12,Australia,United Kingdom,Offline,11,124.27,1366.97,5.64,Delivered,1.2
AMZ10274,Customer 492,Product 418,Clothing,2020-12-20,2020-12-30,Europe,Australia,Offline,15,389.41,5841.15,19.4,Cancelled,4.8
AMZ10275,Customer 2243,Product 456,Sports,2024-03-17,2024-03-21,South America,Brazil,Offline,6,404.14,2424.84,5.06,Delivered,1.2
AMZ10276,Customer 4396,Product 202,Clothing,2023-06-21,2023-06-30,South America,Australia,Offline,17,12.95,220.15,23.69,Cancelled,2.0
AMZ10277,Customer 2874,Product 737,Beauty,2022-04-23,2022-05-02,South America,United Kingdom,Online,8,304.1,2432.8,34.84,Returned,1.0
AMZ10278,Customer 606,Product 405,Sports,2022-07-02,2022-07-10,North America,Brazil,Offline,12,93.38,1120.56,12.88,Cancelled,4.8
AMZ10279,Customer 4253,Product 407,Home,2023-12-31,2024-01-04,Australia,Brazil,Offline,16,195.06,3120.96,42.39,Returned,4.2
AMZ10280,Customer 4783,Product 772,Home,2020-03-30,2020-04-06,Asia,United Kingdom,Online,1,278.83,278.83,34.18,Delivered,4.5
AMZ10281,Customer 4718,Product 786,Clothing,2020-07-12,2020-07-15,Europe,Canada,Online,3,430.81,1292.43,49.08,Returned,1.5
AMZ10282,Customer 4349,Product 827,Sports,2020-06-26,2020-06-29,South America,India,Online,18,478.32,8609.76,25.9,Returned,3.9
AMZ10283,Customer 730,Product 728,Beauty,2020-12-18,2020-12-27,Africa,Canada,Online,11,314.11,3455.21,45.57,Delivered,4.0
AMZ10284,Customer 2480,Product 624,Sports,2020-02-06,2020-02-07,Europe,United States,Online,20,178.71,3574.2,15.33,Delivered,3.4
AMZ10285,Customer 1663,Product 844,Beauty,2020-09-29,2020-10-06,North America,India,Online,13,417.47,5427.11,30.27,Pending,3.4
AMZ10286,Customer 1196,Product 318,Toys,2022-03-07,2022-03-14,South America,Australia,Online,20,257.94,5158.8,49.46,Delivered,3.6
AMZ10287,Customer 4475,Product 552,Electronics,2021-11-16,2021-11-19,North America,Australia,Offline,7,400.06,2800.42,21.15,Delivered,4.3
AMZ10288,Customer 1519,Product 519,Books,2020-10-09,2020-10-11,Africa,Germany,Online,19,137.35,2609.65,42.59,Cancelled,3.1
AMZ10289,Customer 1076,Product 245,Toys,2023-12-26,2023-12-27,South America,United Kingdom,Online,7,225.08,1575.56,14.96,Returned,4.0
AMZ10290,Customer 2337,Product 634,Sports,2022-04-11,2022-04-12,Africa,Brazil,Offline,17,434.1,7379.7,24.57,Pending,3.7
AMZ10291,Customer 4689,Product 298,Clothing,2021-07-09,2021-07-12,Asia,United Kingdom,Offline,11,308.87,3397.57,23.46,Pending,4.1
AMZ10292,Customer 2350,Product 442,Clothing,2022-03-14,2022-03-20,North America,United Kingdom,Online,6,109.09,654.54,15.39,Pending,2.7
AMZ10293,Customer 1758,Product 846,Home,2024-10-01,2024-10-02,Asia,United Kingdom,Offline,8,19.74,157.92,10.51,Delivered,2.9
AMZ10294,Customer 2219,Product 953,Electronics,2023-04-11,2023-04-12,Europe,Australia,Online,11,160.04,1760.44,29.32,Returned,1.3
AMZ10295,Customer 1750,Product 54,Clothing,2021-12-12,2021-12-22,Australia,United Kingdom,Offline,11,19.5,214.5,47.7,Pending,1.7
AMZ10296,Customer 1798,Product 216,Toys,2022-03-13,2022-03-16,South America,United Kingdom,Offline,14,324.12,4537.68,9.66,Pending,4.6
AMZ10297,Customer 1198,Product 696,Home,2022-05-01,2022-05-02,Africa,Australia,Offline,3,320.14,960.42,35.19,Pending,1.8
AMZ10298,Customer 1561,Product 547,Electronics,2023-08-25,2023-09-02,Europe,Canada,Offline,15,273.31,4099.65,36.31,Delivered,1.8
AMZ10299,Customer 2548,Product 231,Beauty,2021-01-13,2021-01-16,North America,India,Offline,4,86.03,344.12,29.69,Cancelled,4.1
AMZ10300,Customer 409,Product 765,Toys,2022-08-14,2022-08-15,Europe,India,Offline,1,259.02,259.02,34.08,Returned,2.6
AMZ10301,Customer 1952,Product 778,Home,2020-04-04,2020-04-14,North America,India,Offline,16,240.05,3840.8,44.29,Pending,1.8
AMZ10302,Customer 4407,Product 457,Home,2021-10-20,2021-10-29,Africa,United Kingdom,Online,6,47.31,283.86,12.95,Delivered,2.1
AMZ10303,Customer 88,Product 749,Sports,2020-01-07,2020-01-16,South America,India,Offline,8,285.7,2285.6,6.37,Delivered,1.5
AMZ10304,Customer 2189,Product 978,Beauty,2023-09-28,2023-10-03,Asia,Brazil,Offline,19,401.75,7633.25,28.72,Pending,3.5
AMZ10305,Customer 4234,Product 534,Beauty,2024-03-25,2024-03-28,Europe,United Kingdom,Online,6,149.49,896.94,32.32,Delivered,4.5
AMZ10306,Customer 4289,Product 950,Books,2021-01-26,2021-02-03,North America,United Kingdom,Online,9,229.94,2069.46,5.13,Cancelled,2.5
AMZ10307,Customer 4728,Product 64,Clothing,2022-10-25,2022-11-03,Asia,Canada,Offline,20,454.76,9095.2,8.83,Returned,1.1
AMZ10308,Customer 2514,Product 919,Books,2021-07-26,2021-08-05,Australia,United States,Offline,7,136.08,952.56,38.51,Cancelled,4.7
AMZ10309,Customer 462,Product 969,Clothing,2020-01-08,2020-01-10,Asia,United States,Online,13,98.84,1284.92,49.96,Delivered,3.7
AMZ10310,Customer 649,Product 104,Beauty,2022-12-01,2022-12-07,Asia,Germany,Online,4,485.38,1941.52,16.92,Returned,2.0
AMZ10311,Customer 3755,Product 681,Sports,2020-09-19,2020-09-21,Africa,Canada,Offline,7,82.02,574.14,26.17,Pending,1.6
AMZ10312,Customer 278,Product 898,Books,2024-05-19,2024-05-27,Africa,Brazil,Offline,15,454.04,6810.6,43.54,Cancelled,4.2
AMZ10313,Customer 2589,Product 816,Sports,2022-01-17,2022-01-26,Asia,Brazil,Online,16,434.02,6944.32,21.38,Returned,1.7
AMZ10314,Customer 3004,Product 817,Home,2023-07-05,2023-07-14,North America,Germany,Offline,7,201.45,1410.15,30.95,Pending,4.7
AMZ10315,Customer 3618,Product 498,Clothing,2020-07-11,2020-07-17,Asia,Canada,Offline,10,222.72,2227.2,12.08,Cancelled,4.2
AMZ10316,Customer 1336,Product 343,Clothing,2023-09-25,2023-10-04,North America,Australia,Offline,16,384.88,6158.08,33.54,Cancelled,2.0
AMZ10317,Customer 899,Product 521,Clothing,2024-08-26,2024-08-30,South America,Brazil,Online,19,174.38,3313.22,36.67,Cancelled,1.7
AMZ10318,Customer 4864,Product 385,Home,2020-12-25,2020-12-31,Africa,Germany,Offline,3,389.54,1168.62,23.15,Delivered,3.5
AMZ10319,Customer 3357,Product 759,Sports,2024-02-09,2024-02-10,Asia,Australia,Offline,17,207.09,3520.53,49.43,Returned,3.1
AMZ10320,Customer 2004,Product 277,Clothing,2023-11-25,2023-11-29,South America,United Kingdom,Online,13,371.11,4824.43,45.91,Pending,3.4
AMZ10321,Customer 1450,Product 190,Home,2023-07-03,2023-07-06,South America,India,Online,13,84.04,1092.52,30.99,Delivered,1.6
AMZ10322,Customer 1399,Product 258,Home,2020-04-12,2020-04-21,Europe,Canada,Offline,17,217.48,3697.16,33.38,Pending,4.2
AMZ10323,Customer 1744,Product 584,Beauty,2022-04-24,2022-05-01,North America,Canada,Online,1,293.35,293.35,17.67,Cancelled,4.9
AMZ10324,Customer 1245,Product 204,Home,2023-02-21,2023-02-22,Australia,Brazil,Online,6,372.19,2233.14,45.97,Returned,2.3
AMZ10325,Customer 4837,Product 357,Home,2023-07-04,2023-07-14,North America,Australia,Offline,15,424.5,6367.5,8.5,Returned,3.1
AMZ10326,Customer 4519,Product 39,Books,2021-03-31,2021-04-09,South America,Germany,Online,8,313.8,2510.4,35.52,Cancelled,1.2
AMZ10327,Customer 3166,Product 198,Beauty,2021-10-26,2021-10-29,Asia,Germany,Offline,4,265.2,1060.8,17.08,Delivered,3.0
AMZ10328,Customer 398,Product 764,Books,2023-06-23,2023-06-30,Asia,Australia,Online,9,380.7,3426.3,26.0,Delivered,2.6
AMZ10329,Customer 2669,Product 333,Beauty,2023-07-26,2023-08-02,South America,Germany,Offline,13,169.96,2209.48,32.82,Pending,4.6
AMZ10330,Customer 3772,Product 152,Home,2023-07-10,2023-07-13,South America,India,Online,16,27.48,439.68,17.65,Returned,3.6
AMZ10331,Customer 2770,Product 132,Clothing,2021-03-05,2021-03-07,Europe,United Kingdom,Online,12,28.07,336.84,43.53,Returned,3.0
AMZ10332,Customer 3306,Product 50,Clothing,2021-04-20,2021-04-29,Europe,Canada,Online,14,154.16,2158.24,31.99,Pending,2.9
AMZ10333,Customer 1576,Product 691,Home,2021-08-18,2021-08-23,North America,United Kingdom,Online,1,473.83,473.83,5.52,Delivered,3.1
AMZ10334,Customer 1055,Product 96,Sports,2024-03-12,2024-03-20,Asia,Brazil,Offline,4,443.31,1773.24,45.8,Returned,4.9
AMZ10335,Customer 4125,Product 291,Electronics,2023-06-26,2023-07-06,North America,Canada,Online,13,390.48,5076.24,6.0,Returned,3.0
AMZ10336,Customer 4331,Product 158,Beauty,2023-12-11,2023-12-21,Asia,Brazil,Offline,17,73.32,1246.44,42.47,Pending,4.2
AMZ10337,Customer 1041,Product 307,Beauty,2021-11-30,2021-12-10,Europe,Germany,Online,18,205.25,3694.5,20.56,Delivered,3.4
AMZ10338,Customer 1476,Product 249,Electronics,2021-10-04,2021-10-10,Europe,United States,Offline,17,481.71,8189.07,20.06,Returned,1.5
AMZ10339,Customer 4913,Product 733,Sports,2022-08-30,2022-09-02,Africa,Germany,Offline,11,373.08,4103.88,7.6,Cancelled,3.0
AMZ10340,Customer 101,Product 602,Home,2023-06-08,2023-06-13,Australia,United Kingdom,Online,2,289.18,578.36,36.61,Delivered,1.8
AMZ10341,Customer 2588,Product 316,Sports,2022-01-23,2022-01-28,Asia,United Kingdom,Offline,4,304.15,1216.6,46.62,Cancelled,3.5
AMZ10342,Customer 4017,Product 525,Sports,2022-04-17,2022-04-19,Australia,Canada,Offline,1,74.03,74.03,21.11,Delivered,5.0
AMZ10343,Customer 3770,Product 519,Home,2023-09-08,2023-09-16,Asia,Germany,Online,16,154.03,2464.48,36.36,Pending,2.0
AMZ10344,Customer 4783,Product 126,Beauty,2021-07-03,2021-07-09,Australia,India,Online,4,390.86,1563.44,19.17,Delivered,3.1
AMZ10345,Customer 1268,Product 80,Home,2021-07-04,2021-07-14,Asia,Germany,Offline,17,331.45,5634.65,11.52,Cancelled,4.6
AMZ10346,Customer 2859,Product 857,Toys,2021-01-08,2021-01-12,South America,Canada,Offline,16,120.57,1929.12,36.1,Cancelled,3.6
AMZ10347,Customer 2482,Product 457,Beauty,2023-01-02,2023-01-07,Australia,Canada,Offline,18,52.09,937.62,49.49,Cancelled,2.9
AMZ10348,Customer 483,Product 17,Electronics,2024-11-25,2024-11-27,Africa,United States,Offline,1,473.56,473.56,37.73,Returned,3.3
AMZ10349,Customer 3041,Product 659,Books,2023-11-01,2023-11-11,North America,India,Online,4,451.17,1804.68,5.0,Delivered,4.3
AMZ10350,Customer 1476,Product 459,Home,2022-11-05,2022-11-12,North America,Brazil,Online,11,338.74,3726.14,25.62,Cancelled,4.8
AMZ10351,Customer 4665,Product 829,Home,2024-01-15,2024-01-19,North America,Germany,Offline,8,255.75,2046.0,19.53,Pending,2.6
AMZ10352,Customer 735,Product 77,Electronics,2024-01-28,2024-02-01,Australia,United States,Offline,5,434.88,2174.4,39.77,Returned,1.5
AMZ10353,Customer 2382,Product 402,Beauty,2023-10-23,2023-10-24,South America,United Kingdom,Online,8,486.38,3891.04,13.19,Delivered,4.3
AMZ10354,Customer 1223,Product 347,Electronics,2024-01-15,2024-01-23,South America,United Kingdom,Online,6,110.05,660.3,40.45,Delivered,2.1
